id,lon,lat,Panorama_ID,route_1,route_1_seq,route_2,route_2_seq,route_3,route_3_seq,INDEX_THERMAL,INDEX_BUILT ENVIRONMENT,INDEX_FAMILIARITY,INDEX_PROXIMITY,thermal_comfort,greenery_rate,seg_sky,shading_area,human_scale,Street furniture,seg_sidewalk,CCTV coverage,Lighting,Maintenance & cleanliness,Presence of other people,Street vendors seating,Shops,Street vendors,dist_to_city_hall,dist_to_bank,dist_to_healthcare,dist_to_education,dist_to_police,dist_to_hospital,Traffic_low_evening,Traffic_high_evening,Traffic_low_morning,Traffic_high_morning,DIST_EMERGENCY,DIST_CAREGIVING,DIST_BUREAROCRATIC
715,106.7507472,-6.1866511,street_view_collage_715,,,,,,,0.66,0.27,0.29,0.73,0.66,0.59,0.22,0.79,0.59,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.52,0.8,0.75,0.94,0.68,0.73,1.0,0.0,1.0,0.0,0.7,0.84,0.66
716,106.7394446,-6.1640964,street_view_collage_716,,,,,,,0.4,0.46,0.28,0.61,0.4,0.51,0.38,0.62,0.48,0.0,0.38,0.5,0.29,1.0,0.0,0.0,0.0,0.0,0.87,0.74,0.54,0.76,0.4,0.34,1.0,0.0,1.0,0.0,0.37,0.65,0.8
717,106.7379006,-6.1684405,street_view_collage_717,,,,,,,0.35,0.21,0.28,0.56,0.35,0.39,0.4,0.55,0.36,0.0,0.03,0.0,0.14,0.0,0.1,0.0,0.1,0.0,0.99,0.27,0.4,0.74,0.47,0.49,1.0,0.0,1.0,0.0,0.48,0.57,0.63
718,106.734151,-6.1838252,street_view_collage_718,,,,,,,0.41,0.38,0.27,0.61,0.41,0.4,0.32,0.79,0.46,0.0,0.17,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.62,0.67,0.25,0.51,0.61,0.99,1.0,0.0,1.0,0.0,0.8,0.38,0.64
719,106.73749,-6.1615518,street_view_collage_719,,,,,,,0.35,0.21,0.24,0.63,0.35,0.07,0.42,0.51,0.12,0.0,0.29,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.62,0.88,0.92,0.28,0.26,1.0,0.0,1.0,0.0,0.27,0.9,0.73
72,106.7458569,-6.1728306,street_view_collage_72,,,,,,,1.0,0.36,0.33,0.68,1.0,0.85,0.21,0.67,0.84,0.0,0.13,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.56,0.81,0.73,0.64,0.82,0.52,1.0,0.0,1.0,0.0,0.67,0.68,0.68
720,106.7474034,-6.1762683,street_view_collage_720,,,,,,,0.16,0.28,0.41,0.8,0.16,0.06,0.74,0.38,0.05,0.17,0.33,0.0,0.29,0.5,0.3,0.4,0.6,0.33,0.88,0.94,0.62,0.88,0.91,0.56,1.0,0.0,1.0,0.0,0.74,0.75,0.91
721,106.7377833,-6.1814854,street_view_collage_721,,,,,,,0.31,0.22,0.28,0.54,0.31,0.44,0.64,0.26,0.39,0.0,0.07,0.0,0.14,0.0,0.05,0.0,0.1,0.0,0.62,0.4,0.2,0.43,0.65,0.9,1.0,0.0,1.0,0.0,0.78,0.32,0.51
722,106.7498779,-6.1803962,street_view_collage_722,,,route_2,48.0,route_3,35.0,0.39,0.32,0.44,0.66,0.39,0.39,0.38,0.68,0.41,0.17,0.37,0.0,0.0,0.5,0.6,0.4,0.2,0.33,0.66,0.58,0.48,0.81,0.82,0.64,0.5,0.5,1.0,0.0,0.73,0.64,0.62
723,106.7414857,-6.1696215,street_view_collage_723,,,,,,,0.04,0.13,0.27,0.46,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.29,0.34,0.51,0.61,0.49,1.0,0.0,1.0,0.0,0.55,0.43,0.39
724,106.746357,-6.185988,street_view_collage_724,,,,,,,0.65,0.36,0.31,0.55,0.65,0.48,0.68,0.62,0.49,0.0,0.03,0.0,0.43,0.5,0.1,0.2,0.0,0.0,0.43,0.52,0.37,0.43,0.81,0.71,1.0,0.0,1.0,0.0,0.76,0.4,0.48
725,106.7331574,-6.1798506,street_view_collage_725,,,,,,,0.07,0.32,0.25,0.65,0.07,0.26,0.66,0.38,0.29,0.0,0.08,0.0,0.71,0.5,0.0,0.0,0.0,0.0,0.71,0.49,0.52,0.82,0.49,0.85,1.0,0.0,1.0,0.0,0.67,0.67,0.6
726,106.7394846,-6.1755288,street_view_collage_726,,,,,,,0.08,0.23,0.25,0.54,0.08,0.31,0.72,0.1,0.27,0.17,0.01,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.59,0.11,0.34,0.86,0.61,0.7,1.0,0.0,1.0,0.0,0.66,0.6,0.35
727,106.7443217,-6.1751327,street_view_collage_727,,,,,,,0.71,0.27,0.31,0.68,0.71,0.7,0.01,0.9,0.65,0.17,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.6,0.51,0.9,0.79,0.61,1.0,0.0,1.0,0.0,0.7,0.7,0.64
728,106.7582866,-6.1598748,street_view_collage_728,,,,,,,0.21,0.17,0.26,0.72,0.21,0.2,0.51,0.57,0.22,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.99,0.7,0.87,0.77,0.85,0.16,1.0,0.0,1.0,0.0,0.5,0.82,0.84
729,106.7387461,-6.1644259,street_view_collage_729,,,,,,,0.63,0.3,0.28,0.64,0.63,0.47,0.43,0.78,0.53,0.0,0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.97,0.66,0.55,0.88,0.4,0.35,1.0,0.0,1.0,0.0,0.38,0.72,0.82
73,106.740262,-6.1606121,street_view_collage_73,,,,,,,0.15,0.21,0.29,0.59,0.15,0.2,0.71,0.32,0.18,0.17,0.31,0.0,0.0,0.0,0.05,0.2,0.2,0.0,0.8,0.83,0.66,0.67,0.34,0.22,1.0,0.0,1.0,0.0,0.28,0.66,0.82
730,106.7442182,-6.1653237,street_view_collage_730,,,,,,,0.29,0.18,0.26,0.65,0.29,0.27,0.44,0.5,0.2,0.0,0.06,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.71,0.56,0.83,0.91,0.55,0.33,1.0,0.0,1.0,0.0,0.44,0.87,0.64
731,106.745905,-6.1787783,street_view_collage_731,,,,,,,0.89,0.37,0.31,0.66,0.89,0.83,0.21,0.66,0.78,0.0,0.03,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.62,0.69,0.32,0.84,0.81,0.65,1.0,0.0,1.0,0.0,0.73,0.58,0.66
732,106.7446053,-6.1809828,street_view_collage_732,,,,,,,0.34,0.32,0.29,0.54,0.34,0.54,0.51,0.55,0.6,0.0,0.01,0.0,0.14,0.5,0.05,0.0,0.0,0.0,0.68,0.43,0.1,0.57,0.72,0.73,1.0,0.0,1.0,0.0,0.72,0.34,0.56
733,106.7446218,-6.1715409,street_view_collage_733,,,,,,,0.04,0.13,0.27,0.57,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.67,0.58,0.56,0.75,0.51,1.0,0.0,1.0,0.0,0.63,0.57,0.5
734,106.7489177,-6.185409,street_view_collage_734,,,,,,,0.83,0.31,0.29,0.66,0.83,0.55,0.28,0.75,0.55,0.0,0.2,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.56,0.64,0.64,0.74,0.72,0.67,1.0,0.0,1.0,0.0,0.7,0.69,0.6
735,106.7403055,-6.1799424,street_view_collage_735,,,,,,,0.73,0.34,0.31,0.52,0.73,0.69,0.18,0.87,0.75,0.0,0.09,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.16,0.1,0.82,0.63,0.81,1.0,0.0,1.0,0.0,0.72,0.46,0.38
736,106.7516072,-6.189017,street_view_collage_736,,,,,,,0.56,0.39,0.28,0.62,0.56,0.54,0.49,0.75,0.56,0.0,0.03,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.26,0.91,0.55,0.59,0.66,0.76,1.0,0.0,1.0,0.0,0.71,0.57,0.58
737,106.7327518,-6.1798495,street_view_collage_737,,,,,,,0.58,0.41,0.27,0.65,0.58,0.35,0.48,0.74,0.44,0.17,0.25,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.66,0.53,0.52,0.86,0.48,0.85,1.0,0.0,1.0,0.0,0.66,0.69,0.6
738,106.7472927,-6.184022,street_view_collage_738,route_1,21.0,,,,,0.38,0.36,0.28,0.61,0.38,0.41,0.52,0.64,0.44,0.0,0.41,0.0,0.29,0.5,0.1,0.0,0.0,0.0,0.73,0.46,0.47,0.56,0.73,0.68,1.0,0.0,1.0,0.0,0.7,0.52,0.6
739,106.7526524,-6.187055,street_view_collage_739,,,,,,,0.58,0.32,0.31,0.7,0.58,0.7,0.22,0.62,0.68,0.0,0.41,0.0,0.29,0.0,0.1,0.0,0.0,0.0,0.55,0.87,0.76,0.65,0.61,0.8,1.0,0.0,1.0,0.0,0.7,0.7,0.71
74,106.7371708,-6.1616293,street_view_collage_74,,,,,,,0.38,0.19,0.24,0.62,0.38,0.1,0.59,0.44,0.12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.85,0.59,0.89,0.87,0.28,0.26,1.0,0.0,1.0,0.0,0.27,0.88,0.72
740,106.7377831,-6.1815493,street_view_collage_740,,,,,,,0.55,0.44,0.3,0.54,0.55,0.58,0.81,0.28,0.56,0.17,0.02,0.0,0.57,1.0,0.1,0.0,0.0,0.0,0.62,0.41,0.2,0.43,0.65,0.9,1.0,0.0,1.0,0.0,0.78,0.32,0.52
741,106.7560931,-6.1594198,street_view_collage_741,,,,,,,0.33,0.28,0.28,0.77,0.33,0.35,0.61,0.57,0.38,0.0,0.08,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.95,0.87,0.91,0.89,0.88,0.14,1.0,0.0,1.0,0.0,0.51,0.9,0.91
742,106.7471668,-6.1673497,street_view_collage_742,,,,,,,0.04,0.13,0.27,0.63,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.48,0.74,0.87,0.67,0.34,1.0,0.0,1.0,0.0,0.5,0.8,0.58
743,106.7413419,-6.1775074,street_view_collage_743,,,,,,,0.37,0.25,0.39,0.56,0.37,0.11,0.81,0.53,0.16,0.33,0.03,0.0,0.29,0.0,0.35,0.4,0.3,0.33,0.68,0.31,0.11,0.84,0.67,0.73,1.0,0.0,1.0,0.0,0.7,0.48,0.5
744,106.7517645,-6.1812345,street_view_collage_744,,,,,,,0.04,0.13,0.27,0.66,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.62,0.63,0.5,0.78,0.71,1.0,0.0,1.0,0.0,0.74,0.56,0.67
745,106.7457883,-6.1692114,street_view_collage_745,,,,,,,0.04,0.13,0.27,0.57,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.62,0.58,0.66,0.71,0.42,1.0,0.0,1.0,0.0,0.56,0.62,0.53
746,106.7417064,-6.1740612,street_view_collage_746,,,,,,,0.86,0.35,0.3,0.48,0.86,0.65,0.37,0.64,0.69,0.0,0.0,0.0,0.29,0.5,0.05,0.0,0.0,0.0,0.29,0.36,0.28,0.66,0.69,0.63,1.0,0.0,1.0,0.0,0.66,0.47,0.32
747,106.7486626,-6.1678159,street_view_collage_747,,,,,,,0.39,0.35,0.34,0.59,0.39,0.37,0.59,0.5,0.34,0.33,0.19,0.0,0.29,0.5,0.5,0.0,0.2,0.0,0.52,0.52,0.6,0.88,0.7,0.33,0.5,0.5,1.0,0.0,0.52,0.74,0.52
748,106.7396024,-6.1651727,street_view_collage_748,,,route_2,20.0,,,0.55,0.33,0.28,0.59,0.55,0.4,0.47,0.71,0.43,0.0,0.05,0.0,0.43,0.5,0.1,0.0,0.0,0.0,0.86,0.66,0.44,0.76,0.44,0.37,1.0,0.0,1.0,0.0,0.4,0.6,0.76
749,106.740839,-6.174107,street_view_collage_749,,,,,,,0.7,0.47,0.28,0.44,0.7,0.47,0.71,0.55,0.55,0.0,0.18,0.5,0.29,1.0,0.0,0.0,0.0,0.0,0.35,0.27,0.19,0.57,0.65,0.64,1.0,0.0,1.0,0.0,0.64,0.38,0.31
75,106.736845,-6.1617085,street_view_collage_75,,,,,,,0.22,0.19,0.22,0.61,0.22,0.0,0.56,0.41,0.02,0.0,0.1,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.86,0.56,0.89,0.83,0.27,0.27,1.0,0.0,1.0,0.0,0.27,0.86,0.71
750,106.735876,-6.1619438,street_view_collage_750,,,,,,,0.29,0.25,0.25,0.56,0.29,0.1,0.58,0.56,0.17,0.0,0.01,0.0,0.29,0.5,0.1,0.0,0.0,0.0,0.79,0.46,0.85,0.73,0.25,0.28,1.0,0.0,1.0,0.0,0.26,0.79,0.62
751,106.7471439,-6.1706117,street_view_collage_751,,,,,,,0.47,0.29,0.33,0.65,0.47,0.51,0.57,0.39,0.5,0.0,0.12,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.26,0.81,0.74,0.85,0.78,0.43,1.0,0.0,1.0,0.0,0.6,0.8,0.54
752,106.738091,-6.1645194,street_view_collage_752,,,,,,,0.55,0.33,0.27,0.64,0.55,0.29,0.54,0.74,0.37,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.93,0.61,0.57,0.98,0.38,0.36,1.0,0.0,1.0,0.0,0.37,0.77,0.77
753,106.7396352,-6.1784117,street_view_collage_753,,,,,,,0.71,0.45,0.3,0.5,0.71,0.69,0.47,0.73,0.74,0.0,0.05,0.0,0.86,0.5,0.0,0.0,0.0,0.0,0.51,0.11,0.24,0.78,0.6,0.78,1.0,0.0,1.0,0.0,0.69,0.51,0.31
754,106.7546014,-6.1591103,street_view_collage_754,,,,,,,0.47,0.24,0.28,0.7,0.47,0.49,0.58,0.49,0.45,0.0,0.04,0.0,0.14,0.0,0.05,0.0,0.0,0.0,0.77,0.85,0.81,0.8,0.86,0.12,1.0,0.0,1.0,0.0,0.49,0.8,0.81
755,106.7422634,-6.1655946,street_view_collage_755,,,,,,,0.04,0.26,0.32,0.62,0.04,0.1,0.68,0.32,0.09,0.0,0.47,0.0,0.14,0.5,0.15,0.0,0.3,0.33,0.74,0.64,0.62,0.83,0.52,0.36,1.0,0.0,1.0,0.0,0.44,0.72,0.69
756,106.7457267,-6.166642,street_view_collage_756,,,,,,,0.6,0.34,0.3,0.65,0.6,0.67,0.51,0.42,0.65,0.0,0.01,0.0,0.29,0.5,0.05,0.0,0.0,0.0,0.79,0.37,0.85,0.91,0.62,0.35,1.0,0.0,1.0,0.0,0.48,0.88,0.58
757,106.7332237,-6.1798508,street_view_collage_757,,,,,,,0.6,0.4,0.27,0.65,0.6,0.44,0.46,0.63,0.44,0.0,0.23,0.0,0.43,1.0,0.0,0.0,0.0,0.0,0.72,0.48,0.52,0.81,0.49,0.86,1.0,0.0,1.0,0.0,0.68,0.66,0.6
758,106.7483239,-6.1871211,street_view_collage_758,,,,,,,0.69,0.36,0.3,0.61,0.69,0.57,0.44,0.69,0.66,0.0,0.21,0.0,0.14,0.5,0.05,0.0,0.0,0.0,0.34,0.65,0.52,0.71,0.77,0.65,1.0,0.0,1.0,0.0,0.71,0.62,0.5
759,106.7429164,-6.1625281,street_view_collage_759,,,route_2,30.0,,,0.31,0.17,0.39,0.68,0.31,0.16,0.49,0.62,0.2,0.0,0.03,0.0,0.0,0.0,0.2,0.4,0.2,0.5,0.81,0.84,0.86,0.9,0.43,0.26,1.0,0.0,1.0,0.0,0.34,0.88,0.82
76,106.7308675,-6.1571674,street_view_collage_76,,,,,,,0.08,0.2,0.41,0.47,0.08,0.02,0.83,0.45,0.02,0.0,0.3,0.0,0.14,0.0,0.25,0.4,0.7,0.33,0.92,0.13,0.94,0.74,0.0,0.11,1.0,0.0,1.0,0.0,0.06,0.84,0.52
760,106.7432848,-6.1650309,street_view_collage_760,,,,,,,0.27,0.2,0.31,0.61,0.27,0.38,0.2,0.68,0.39,0.0,0.13,0.0,0.0,0.0,0.05,0.2,0.0,0.17,0.67,0.65,0.73,0.77,0.52,0.33,1.0,0.0,1.0,0.0,0.43,0.75,0.66
761,106.7329112,-6.1770483,street_view_collage_761,,,,,,,0.56,0.3,0.27,0.69,0.56,0.29,0.52,0.7,0.39,0.0,0.15,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.75,0.61,0.81,0.79,0.4,0.76,1.0,0.0,1.0,0.0,0.58,0.8,0.68
762,106.7416723,-6.1732107,street_view_collage_762,,,,,,,0.31,0.23,0.25,0.46,0.31,0.28,0.44,0.55,0.26,0.0,0.04,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.23,0.37,0.29,0.61,0.68,0.6,1.0,0.0,1.0,0.0,0.64,0.45,0.3
763,106.7458375,-6.1719037,street_view_collage_763,,,,,,,0.6,0.36,0.33,0.64,0.6,0.72,0.19,0.72,0.68,0.33,0.0,0.0,0.14,0.5,0.15,0.0,0.0,0.17,0.43,0.8,0.72,0.58,0.79,0.49,1.0,0.0,1.0,0.0,0.64,0.65,0.62
764,106.7397629,-6.1790216,street_view_collage_764,route_1,14.0,,,,,0.45,0.4,0.32,0.49,0.45,0.44,0.59,0.42,0.45,0.0,0.11,0.0,0.57,1.0,0.1,0.0,0.0,0.33,0.54,0.11,0.2,0.7,0.6,0.8,1.0,0.0,1.0,0.0,0.7,0.45,0.32
765,106.7428789,-6.171186,street_view_collage_765,,,,,,,0.45,0.45,0.32,0.47,0.45,0.48,0.44,0.54,0.55,0.0,0.63,0.0,0.43,1.0,0.0,0.2,0.0,0.17,0.23,0.48,0.4,0.49,0.69,0.52,1.0,0.0,1.0,0.0,0.6,0.44,0.36
766,106.7436431,-6.1846944,street_view_collage_766,,,,,,,0.33,0.31,0.27,0.54,0.33,0.26,0.43,0.56,0.26,0.0,0.29,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.29,0.38,0.34,0.61,0.82,0.8,1.0,0.0,1.0,0.0,0.81,0.48,0.34
767,106.7556441,-6.1608217,street_view_collage_767,,,,,,,0.4,0.17,0.24,0.76,0.4,0.09,0.61,0.42,0.13,0.0,0.0,0.0,0.29,0.0,0.05,0.0,0.0,0.0,0.84,0.97,0.8,0.98,0.82,0.18,1.0,0.0,1.0,0.0,0.5,0.89,0.9
768,106.7459208,-6.179211,street_view_collage_768,,,,,,,0.57,0.37,0.33,0.63,0.57,0.67,0.27,0.69,0.63,0.17,0.15,0.0,0.29,0.5,0.1,0.2,0.0,0.0,0.62,0.66,0.28,0.78,0.8,0.66,1.0,0.0,1.0,0.0,0.73,0.53,0.64
769,106.7378344,-6.168022,street_view_collage_769,,,,,,,0.45,0.34,0.27,0.55,0.45,0.15,0.83,0.48,0.19,0.0,0.16,0.0,0.29,1.0,0.2,0.0,0.0,0.0,0.93,0.31,0.43,0.74,0.46,0.47,1.0,0.0,1.0,0.0,0.46,0.58,0.62
